statNm,addr,chgerType,useTime,lat,lng,output,limitYn,limitDetail
광주 송하동진아리채5차1단지,광주광역시 남구 원효천1길 16,2,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",35.104143987105,126.8833637961,7.0,N,외부인 사용불가
광주서구 금호동한국아파트,광주광역시 서구 운천로56번길 7,2,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",35.138218230715,126.8603052635,7.0,N,외부인 사용불가
광주광산 송정금강아파트,광주광역시 광산구 송정로 77,2,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",35.134031897499,126.799625027,7.0,N,외부인 사용불가
광주북구 연제2차대주피오레1,광주광역시 북구 양일로 52,2,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",35.197041306361,126.8702139776,7.0,N,외부인 사용불가
광주서구_리빌,광주광역시 서구 상무오월로 41-1,2,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",35.155686726,126.86406095,7.0,N,외부인 사용불가
광주 서구_금호동진흥더블파크1,광주광역시 서구 화개중앙로114번길 19,2,24시간 이용가능,35.128430769,126.85282911,7.0,N,외부인 사용불가
광주 서구_금호동진흥더블파크2,광주광역시 서구 화개중앙로114번길 19,2,24시간 이용가능,35.128430769,126.85282911,7.0,N,외부인 사용불가
광주광산_운남우방아이유쉘,광주광역시 광산구 임방울대로 154-24,2,24시간 이용가능,35.174820165,126.81884893,7.0,N,외부인 사용불가
전기안전공사 광주전남지역본부2,광주광역시 서구 경열로17번길 5,2,24시간 이용가능,35.152994194,126.88911449,7.0,N,외부인 사용불가
농협은행 광주영업본부,광주광역시 광산구 무진대로 285,2,운영시간 이용가능,35.161859088,126.81156944,7.0,N,외부인 사용불가
전남광주 전남광주 수완대방노블랜드5차,광주광역시 광산구 풍영로170번길 39-26,2,24시간 이용가능,35.1892719,126.8163995,7.0,N,외부인 사용불가
전남광주 대아아파트,광주광역시 동구 지원로 32,2,24시간 이용가능 (외부인 이용불가),35.123848426,126.93622508,7.0,N,외부인 사용불가
치평동금호4차아파트1,광주광역시 서구 상무공원로 61,2,24시간 이용가능,35.148289971,126.84225566,7.0,N,외부인 사용불가
치평동금호4차아파트2,광주광역시 서구 상무공원로 61,2,24시간 이용가능,35.148289971,126.84225566,7.0,N,외부인 사용불가
치평동금호4차아파트3,광주광역시 서구 상무공원로 61,2,24시간 이용가능,35.148289971,126.84225566,7.0,N,외부인 사용불가
전남광주 행촌복지재단,광주광역시 서구 세동1길 31,2,24시간 이용가능,35.115589979,126.83031177,7.0,N,외부인 사용불가
광주남구 진월삼익세라믹아파트,광주광역시 남구 서문대로 660,2,"24시간 이용가능, 외부인 사용불가",35.118158196,126.89961699,7.0,N,거주자 외 사용불가
광주북구 운암산아이파크 지하2층1,광주광역시 북구 서강로 77-1,2,24시간 이용가능 (외부인 이용불가),35.1787345,126.8712804,7.0,N,외부인 사용불가
광주북구 운암산아이파크 지하2층2,광주광역시 북구 서강로 77-1,2,24시간 이용가능 (외부인 이용불가),35.1787345,126.8712804,7.0,N,외부인 사용불가
광주북구 운암산아이파크 지하2층3,광주광역시 북구 서강로 77-1,2,24시간 이용가능 (외부인 이용불가),35.1787345,126.8712804,7.0,N,외부인 사용불가
광주북구 운암산아이파크 지하2층4,광주광역시 북구 서강로 77-1,2,24시간 이용가능 (외부인 이용불가),35.1787345,126.8712804,7.0,N,외부인 사용불가
광주서구 양동휴먼시아 1주차장,광주광역시 서구 발산로 36,2,24시간 이용가능,35.157984463,126.89548072,7.0,N,외부인 사용불가
광주서구 양동휴먼시아 2주차장,광주광역시 서구 발산로 36,2,24시간 이용가능,35.158310574,126.894958,7.0,N,외부인 사용불가
광주남구 백운코아루펠리스힐 B1,광주광역시 남구 대남대로 284-16,2,24시간 이용가능,35.137876634,126.89770032,7.0,N,외부인 사용불가
광주남구 백운코아루펠리스힐 B2,광주광역시 남구 대남대로 284-16,2,24시간 이용가능,35.137876634,126.89770032,7.0,N,외부인 사용불가
광주남구 대흥백운스카이2차,광주광역시 남구 백운로66번길 9,2,24시간 이용가능,35.139605761,126.90704078,7.0,N,외부인 사용불가
광주동구 무등산그린웰로제비앙B1-1,광주광역시 동구 동계로 38,2,24시간 이용가능,35.1555702,126.9258549,7.0,N,외부인 사용불가
광주동구 무등산그린웰로제비앙B1-2,광주광역시 동구 동계로 38,2,24시간 이용가능,35.155672126,126.92551167,7.0,N,외부인 사용불가
광주동구 무등산그린웰로제비앙B1-3,광주광역시 동구 동계로 38,2,24시간 이용가능,35.1551406,126.92596213,7.0,N,외부인 사용불가
광주동구 무등산그린웰로제비앙B2-1,광주광역시 동구 동계로 38,2,24시간 이용가능,35.155333961,126.92525955,7.0,N,기타
광주동구 무등산그린웰로제비앙B2-2,광주광역시 동구 동계로 38,2,24시간 이용가능,35.155185637,126.9259127,7.0,N,기타
광죽북구 운암동남양휴튼 3주차장,광주광역시 북구 서강로 156,2,24시간 이용가능,35.18232297,126.87816906,7.0,N,외부인 사용불가
광죽북구 운암동남양휴튼 2주차장,광주광역시 북구 서강로 156,2,24시간 이용가능,35.183206109,126.8779811,7.0,N,외부인 사용불가
광주서구 현대삼환아파트,광주광역시 서구 풍암1로 53,2,24시간 이용가능 (외부인 이용불가),35.121554524,126.87915371,7.0,N,외부인 사용불가
광주광산 수완대방노블랜드1,광주광역시 광산구 수등로76번길 40,2,24시간 이용가능,35.18332366,126.8173612,7.0,N,외부인 사용불가
광주광산 수완대방노블랜드2,광주광역시 광산구 수등로76번길 40,2,24시간 이용가능,35.182669733,126.81706624,7.0,N,외부인 사용불가
광주광산 수완대방노블랜드3,광주광역시 광산구 수등로76번길 40,2,24시간 이용가능,35.183361827,126.8172678,7.0,N,외부인 사용불가
광주남구 월산동라인아파트,광주광역시 남구 수박등로48번길 7,2,24시간 이용가능,35.142810787,126.89643517,7.0,N,외부인 사용불가
광주서구 풍암3차대주파크빌 109동,광주광역시 서구 풍암순환로 114,2,24시간 이용가능,35.120810854,126.88399827,7.0,N,외부인 사용불가
광주서구 풍암3차대주파크빌 108동,광주광역시 서구 풍암순환로 114,2,24시간 이용가능,35.1199825,126.88362261,7.0,N,외부인 사용불가
광주북구 양산청암아파트,광주광역시 북구 자라봉로 33,2,24시간 이용가능,35.208622939,126.87826015,7.0,N,외부인 사용불가
광주서구 금호동쌍용예가,광주광역시 서구 금화로 25,2,24시간 이용가능,35.133796276,126.85287366,7.0,N,외부인 사용불가
광주광산 첨단대우아파트1,광주광역시 광산구 첨단중앙로181번길 88-21,2,24시간 이용가능,35.2196144,126.8304536,7.0,N,외부인 사용불가
광주광산 첨단대우아파트2,광주광역시 광산구 첨단중앙로181번길 88-21,2,24시간 이용가능,35.2188558,126.8303082,7.0,N,외부인 사용불가
광주광산 수완영무예다음2차아파트201동,광주광역시 광산구 수완로33번길 79,2,24시간 이용가능,35.187596812,126.82543733,7.0,N,외부인 사용불가
광주광산 수완영무예다음2차아파트204동,광주광역시 광산구 수완로33번길 79,2,24시간 이용가능,35.187596812,126.82543733,7.0,N,외부인 사용불가
광주광산 대방노블랜드3차1,광주광역시 광산구 풍영로170번길 39-10,2,24시간 이용가능,35.187667792,126.81709896,7.0,N,외부인 사용불가
광주광산 대방노블랜드3차2,광주광역시 광산구 풍영로170번길 39-10,2,24시간 이용가능,35.187908924,126.81711203,7.0,N,외부인 사용불가
광주서구 상무중흥S클래스1,광주광역시 서구 상무민주로 100,2,24시간 이용가능,35.159901628,126.86132735,7.0,N,외부인 사용불가
광주서구 상무중흥S클래스2,광주광역시 서구 상무민주로 100,2,24시간 이용가능,35.159345466,126.85958504,7.0,N,외부인 사용불가
광주서구 상무중흥S클래스3,광주광역시 서구 상무민주로 100,2,24시간 이용가능,35.159473477,126.86132259,7.0,N,외부인 사용불가
광주서구 풍암중흥3차아파트,광주광역시 서구 풍암순환로 112,2,24시간 이용가능,35.120744635,126.88327969,7.0,N,외부인 사용불가
광주광산 우산동동부센트레빌1,광주광역시 광산구 무진대로 279,2,24시간 이용가능,35.161887048,126.81088678,7.0,N,외부인 사용불가
광주광산 우산동동부센트레빌2,광주광역시 광산구 무진대로 279,2,24시간 이용가능,35.161703459,126.8107252,7.0,N,외부인 사용불가
광주광산 우산동동부센트레빌3,광주광역시 광산구 무진대로 279,2,24시간 이용가능,35.161882286,126.8112434,7.0,N,외부인 사용불가
광주남구 진월삼익세라믹3차아파트,광주광역시 남구 화산로31번길 17,2,24시간 이용가능,35.113903838,126.90103947,7.0,N,외부인 사용불가
광주서구 상무2차라인대주아파트1,광주광역시 서구 치평로 15,2,24시간 이용가능,35.148766607,126.84653512,7.0,N,외부인 사용불가
광주서구 상무2차라인대주아파트2,광주광역시 서구 치평로 15,2,24시간 이용가능,35.148567666,126.84688261,7.0,N,외부인 사용불가
광주북구 두암동모아미래도아파트1주차장,광주광역시 북구 삼정로 20,2,24시간 이용가능,35.163714399,126.93725988,7.0,N,외부인 사용불가
광주북구 두암동모아미래도아파트4주차장,광주광역시 북구 삼정로 20,2,24시간 이용가능,35.164106801,126.93786327,7.0,N,외부인 사용불가
광주서구 그린파크아파트(B1),광주광역시 서구 상무대로1224번길 14,2,24시간 이용가능,35.155401657,126.89626128,7.0,N,외부인 사용불가
광주서구 중흥에스클래스스카이31(B1),광주광역시 서구 시청로 97,2,24시간 이용가능,35.157477009,126.85088499,7.0,N,외부인 사용불가
광주서구 중흥에스클래스스카이31(B2),광주광역시 서구 시청로 97,2,24시간 이용가능,35.157160272,126.85081215,7.0,N,외부인 사용불가
광주광산 운남주공8단지1,광주광역시 광산구 목련로153번길 143,2,24시간 이용가능,35.179027498,126.81361076,7.0,N,외부인 사용불가
광주광산 운남주공8단지2,광주광역시 광산구 목련로153번길 143,2,24시간 이용가능,35.179364989,126.8136853,7.0,N,외부인 사용불가
광주서구 동천우미린 지하주차장1,광주광역시 서구 하남대로710번길 20,2,24시간 이용가능,35.1695416,126.8671629,7.0,N,외부인 사용불가
광주서구 동천우미린 지하주차장2,광주광역시 서구 하남대로710번길 20,2,24시간 이용가능,35.168896008,126.86835378,7.0,N,외부인 사용불가
광주서구 로잔티움파크,광주광역시 서구 시청로96번길 15,2,24시간 이용가능,35.157541074,126.85367614,7.0,N,외부인 사용불가
광주북구 두암부영맨션,광주광역시 북구 삼정로 71,2,24시간 이용가능,35.167203092,126.93534484,7.0,N,외부인 사용불가
광주북구 신용동중흥S-클래스1,광주광역시 북구 첨단연신로 217,2,24시간 이용가능,35.210983315,126.85907149,7.0,N,외부인 사용불가
광주북구 신용동중흥S-클래스2,광주광역시 북구 첨단연신로 217,2,24시간 이용가능,35.211313257,126.85988913,7.0,N,외부인 사용불가
광주북구 신용동중흥S-클래스3,광주광역시 북구 첨단연신로 217,2,24시간 이용가능,35.210305702,126.85924597,7.0,N,외부인 사용불가
광주북구 신용동중흥S-클래스4,광주광역시 북구 첨단연신로 217,2,24시간 이용가능,35.211912224,126.86147235,7.0,N,외부인 사용불가
광주남구 제석산호반힐하임아파트1,광주광역시 남구 서문대로 780,2,24시간 이용가능,35.128895054,126.8986212,7.0,N,외부인 사용불가
광주남구 제석산호반힐하임아파트2,광주광역시 남구 서문대로 780,2,24시간 이용가능,35.128789583,126.89839258,7.0,N,외부인 사용불가
광주서구 금호동부영,광주광역시 서구 화개1로24번길 10,2,24시간 이용가능,35.12590646,126.85685918,7.0,N,외부인 사용불가
광주북구 일곡한일,광주광역시 북구 일곡택지로 60,2,24시간 이용가능,35.207415615,126.8954709,7.0,N,외부인 사용불가
광주남구 백운우방아이유쉘,광주광역시 남구 독립로 70-1,2,24시간 이용가능,35.139336296,126.90261811,7.0,N,외부인 사용불가
광주 동부센트레빌1,광주광역시 서구 풍암신흥로 40,2,24시간 이용가능,35.120309005,126.86915603,7.0,N,외부인 사용불가
광주 동부센트레빌2,광주광역시 서구 풍암신흥로 40,2,24시간 이용가능,35.119504908,126.86742402,7.0,N,외부인 사용불가
광주동구 계림금호타운1,광주광역시 동구 필문대로 12-7,2,24시간 이용가능,35.162675943,126.92232771,7.0,N,외부인 사용불가
광주동구 계림금호타운2,광주광역시 동구 필문대로 12-7,2,24시간 이용가능,35.163367365,126.9217508,7.0,N,외부인 사용불가
광주북구 두암주공3단지,광주광역시 북구 삼정로 50,2,24시간 이용가능,35.167395183,126.93777603,7.0,N,외부인 사용불가
광주광산 신창동해광샹그릴라,광주광역시 광산구 수등로258번길 46,2,24시간 이용가능,35.181720321,126.8384812,7.0,N,외부인 사용불가
광주서구 상무한국아델리움1,광주광역시 서구 내방로241번길 10,2,24시간 이용가능,35.158515459,126.86706441,7.0,N,외부인 사용불가
광주서구 상무한국아델리움2,광주광역시 서구 내방로241번길 10,2,24시간 이용가능,35.158810564,126.86673598,7.0,N,외부인 사용불가
광주서구 상무한국아델리움3,광주광역시 서구 내방로241번길 10,2,24시간 이용가능,35.159024672,126.8670142,7.0,N,외부인 사용불가
광주서구 상무힐스테이트1,광주광역시 서구 상무대로911번길 42,2,24시간 이용가능,35.155163393,126.86206392,7.0,N,외부인 사용불가
광주서구 상무힐스테이트2,광주광역시 서구 상무대로911번길 42,2,24시간 이용가능,35.154373986,126.8632601,7.0,N,외부인 사용불가
광주서구 상무힐스테이트3,광주광역시 서구 상무대로911번길 42,2,24시간 이용가능,35.154329379,126.86366899,7.0,N,외부인 사용불가
광주서구 삼능공간아파트,광주광역시 서구 운천로56번길 19,2,24시간 이용가능,35.138442942,126.8612492,7.0,N,외부인 사용불가
광주광산 신창2차부영아파트1,광주광역시 광산구 신창로71번길 33,2,24시간 이용가능,35.193626708,126.83351719,7.0,N,외부인 사용불가
광주광산 신창2차부영아파트2,광주광역시 광산구 신창로71번길 33,2,24시간 이용가능,35.19506951,126.83384948,7.0,N,외부인 사용불가
광주광산 신창2차부영아파트3,광주광역시 광산구 신창로71번길 33,2,24시간 이용가능,35.194582547,126.83368027,7.0,N,외부인 사용불가
광주남구 브라운스톤진월1,광주광역시 남구 서문대로678번길 18,2,24시간 이용가능,35.1187161,126.90100403,7.0,N,외부인 사용불가
광주남구 브라운스톤진월2,광주광역시 남구 서문대로678번길 18,2,24시간 이용가능,35.118734967,126.90124634,7.0,N,외부인 사용불가
광주남구 진월지구남양휴튼아파트1,광주광역시 남구 노대실로 26,2,24시간 이용가능,35.106910717,126.90480599,7.0,N,외부인 사용불가
